params,Num Stocks Tested,Total Trades,Sharpe Ratio,Return [%],Max. Drawdown [%],Exposure Time [%],Equity Final [$],Equity Peak [$],Commissions [$],Buy & Hold Return [%],Return (Ann.) [%],Volatility (Ann.) [%],CAGR [%],Sortino Ratio,Calmar Ratio,Alpha [%],Beta,Avg. Drawdown [%],Win Rate [%],Best Trade [%],Worst Trade [%],Avg. Trade [%],Profit Factor,Expectancy [%],SQN,Kelly Criterion,Max. Drawdown Duration,Avg. Drawdown Duration
"{'len_short': 10, 'len_mid': 40, 'len_long': 160, 'adx_len': 14, 'adx_threshold': 29}",5402,23848.0000,-0.0950,3.7356,-20.5623,7.0901,103735.6476,126012.5207,735.9526,23.9758,0.3753,11.5793,0.1524,inf,0.0724,0.2679,0.0663,-11.0456,39.8533,13.8584,-8.3418,-0.2068,4.8193,0.4208,-0.7475,-1.4975,0.0044,0.0044
"{'len_short': 5, 'len_mid': 40, 'len_long': 160, 'adx_len': 15, 'adx_threshold': 29}",5402,22509.0000,-0.0950,3.9310,-19.8929,6.6890,103931.0311,125349.3539,696.5175,23.9758,0.4421,11.2743,0.1892,inf,0.0735,0.5165,0.0628,-10.8918,39.7812,13.4171,-8.0937,-0.1657,4.2400,0.4669,-1.3355,-1.5429,0.0044,0.0044
"{'len_short': 20, 'len_mid': 50, 'len_long': 160, 'adx_len': 14, 'adx_threshold': 27}",5402,23761.0000,-0.0953,4.2642,-21.6212,7.9743,104264.2462,128576.9527,742.0796,23.9758,0.4542,13.0724,0.2029,inf,0.0567,0.2185,0.0753,-11.2289,40.7831,15.1966,-8.6907,-0.0941,4.2859,0.6139,-1.6103,-1.6520,0.0044,0.0044
"{'len_short': 20, 'len_mid': 30, 'len_long': 160, 'adx_len': 15, 'adx_threshold': 25}",5402,32399.0000,-0.0953,4.8972,-22.6828,8.5066,104897.1781,129533.6305,986.7600,23.9758,0.4735,12.9231,0.1867,inf,0.0663,0.8336,0.0780,-11.6033,39.5193,16.6305,-9.0862,-0.0997,3.6121,0.5848,-4.0288,-1.5091,0.0149,0.0149
"{'len_short': 15, 'len_mid': 40, 'len_long': 160, 'adx_len': 14, 'adx_threshold': 27}",5402,26519.0000,-0.0953,4.1929,-21.7725,7.9387,104192.8585,128056.9016,816.3339,23.9758,0.4190,12.3508,0.1677,inf,0.0707,0.2543,0.0741,-11.4112,39.9909,15.2271,-8.8265,-0.1908,3.1635,0.4744,-0.7250,-1.0277,0.0044,0.0044
"{'len_short': 15, 'len_mid': 50, 'len_long': 160, 'adx_len': 13, 'adx_threshold': 27}",5402,25071.0000,-0.0954,4.4711,-22.1866,8.4429,104471.0868,129593.9163,783.2574,23.9758,0.4648,13.3979,0.2049,inf,0.0570,0.2376,0.0791,-11.4555,40.6568,15.6925,-8.8742,-0.0888,4.1081,0.6253,-1.1551,-1.2494,0.0044,0.0044
"{'len_short': 15, 'len_mid': 30, 'len_long': 160, 'adx_len': 12, 'adx_threshold': 25}",5402,36137.0000,-0.0954,4.9724,-24.0926,9.5502,104972.4499,131353.5480,1098.6778,23.9758,0.4411,13.7687,0.1540,inf,0.0650,0.5142,0.0872,-11.9950,39.5841,17.6646,-9.5103,-0.1049,4.5252,0.5875,-3.9994,-0.7574,0.0149,0.0149
"{'len_short': 15, 'len_mid': 30, 'len_long': 160, 'adx_len': 15, 'adx_threshold': 25}",5402,32373.0000,-0.0955,4.8356,-22.6913,8.5010,104835.6087,129439.6044,985.3771,23.9758,0.4612,12.9103,0.1791,inf,0.0658,0.7853,0.0779,-11.6174,39.5219,16.5741,-9.0814,-0.1054,3.6285,0.5743,-4.0100,-1.5101,0.0149,0.0149
"{'len_short': 5, 'len_mid': 30, 'len_long': 160, 'adx_len': 13, 'adx_threshold': 25}",5402,34709.0000,-0.0956,4.7731,-23.5581,9.1748,104773.1031,130413.9971,1054.5110,23.9758,0.4141,13.4323,0.1559,inf,0.0642,0.5292,0.0838,-11.8112,39.5496,16.9710,-9.3616,-0.1418,3.2868,0.5174,-3.9718,-0.8025,0.0149,0.0149
"{'len_short': 10, 'len_mid': 40, 'len_long': 160, 'adx_len': 14, 'adx_threshold': 27}",5402,26535.0000,-0.0957,4.1173,-21.7705,7.9392,104117.2625,127965.4147,816.4904,23.9758,0.4059,12.3435,0.1597,inf,0.0700,0.1967,0.0741,-11.4133,39.9648,15.1860,-8.8262,-0.1978,3.1555,0.4652,-0.7340,-1.0277,0.0044,0.0044
"{'len_short': 15, 'len_mid': 30, 'len_long': 160, 'adx_len': 14, 'adx_threshold': 29}",5402,27485.0000,-0.0957,3.9245,-20.7989,7.1435,103924.5173,126046.3408,838.0672,23.9758,0.3707,11.7237,0.1423,inf,0.0648,0.4808,0.0660,-11.1537,38.9573,14.4334,-8.4435,-0.2112,3.6354,0.4129,-0.5672,-1.3718,0.0149,0.0149
"{'len_short': 10, 'len_mid': 30, 'len_long': 160, 'adx_len': 13, 'adx_threshold': 25}",5402,34812.0000,-0.0957,4.7699,-23.5970,9.1926,104769.9304,130463.6313,1057.0513,23.9758,0.4040,13.4429,0.1495,inf,0.0642,0.5036,0.0839,-11.8259,39.5223,17.0825,-9.3808,-0.1362,3.3592,0.5311,-3.9827,-0.8161,0.0149,0.0149
"{'len_short': 15, 'len_mid': 50, 'len_long': 160, 'adx_len': 14, 'adx_threshold': 27}",5402,23821.0000,-0.0961,4.2789,-21.6620,7.9940,104278.8675,128629.8417,743.7159,23.9758,0.4516,13.0911,0.2005,inf,0.0564,0.2162,0.0755,-11.2668,40.7545,15.2001,-8.6962,-0.0966,4.2771,0.6117,-1.6107,-1.6670,0.0044,0.0044
"{'len_short': 20, 'len_mid': 40, 'len_long': 160, 'adx_len': 13, 'adx_threshold': 27}",5402,27708.0000,-0.0963,4.2488,-22.2060,8.2995,104248.7818,128737.3371,852.0439,23.9758,0.4209,12.5865,0.1653,inf,0.0708,0.1836,0.0769,-11.4803,40.0987,15.4916,-8.9454,-0.1766,3.2550,0.4907,-0.7496,-0.9515,0.0044,0.0044
"{'len_short': 20, 'len_mid': 30, 'len_long': 160, 'adx_len': 14, 'adx_threshold': 29}",5402,27485.0000,-0.0963,3.9453,-20.7951,7.1450,103945.2535,126093.8442,838.2061,23.9758,0.3739,11.7227,0.1442,inf,0.0650,0.4970,0.0660,-11.1369,38.9849,14.4399,-8.4483,-0.2120,3.6087,0.4122,-0.5673,-1.3747,0.0149,0.0149
"{'len_short': 20, 'len_mid': 60, 'len_long': 160, 'adx_len': 13, 'adx_threshold': 27}",5402,23166.0000,-0.0964,4.8484,-22.1915,8.5540,104848.3533,130652.2284,733.4010,23.9758,0.5255,13.4409,0.2450,inf,0.0517,0.3946,0.0812,-11.4408,41.5050,15.9377,-8.6637,0.1872,3.0857,0.9380,-0.8329,-1.0234,0.0059,0.0059
"{'len_short': 20, 'len_mid': 50, 'len_long': 160, 'adx_len': 15, 'adx_threshold': 29}",5402,20268.0000,-0.0964,4.0295,-19.7341,6.7638,104029.5357,125774.4803,637.2654,23.9758,0.4728,11.9986,0.2182,inf,0.0629,0.5131,0.0642,-10.8633,40.4318,13.4018,-7.9665,-0.0354,5.8290,0.6371,-1.4116,-3.1019,0.0044,0.0044
"{'len_short': 10, 'len_mid': 50, 'len_long': 160, 'adx_len': 13, 'adx_threshold': 27}",5402,25159.0000,-0.0964,4.4403,-22.2337,8.4732,104440.3463,129637.1417,786.0871,23.9758,0.4515,13.4171,0.1939,inf,0.0559,0.1998,0.0793,-11.4800,40.6206,15.6713,-8.8985,-0.1060,4.1097,0.6036,-1.0066,-1.2335,0.0044,0.0044
"{'len_short': 20, 'len_mid': 40, 'len_long': 160, 'adx_len': 12, 'adx_threshold': 27}",5402,28989.0000,-0.0965,4.2600,-22.7988,8.7005,104260.0028,129555.9663,890.2459,23.9758,0.3938,12.9506,0.1456,inf,0.0704,0.0627,0.0804,-11.6395,40.3089,15.9977,-9.1444,-0.1646,2.9922,0.5144,-1.1548,-0.9776,0.0028,0.0028
"{'len_short': 15, 'len_mid': 40, 'len_long': 160, 'adx_len': 13, 'adx_threshold': 27}",5402,27782.0000,-0.0965,4.1936,-22.2453,8.3217,104193.6303,128695.6941,854.2678,23.9758,0.4083,12.6014,0.1577,inf,0.0700,0.1240,0.0771,-11.5100,40.0431,15.5172,-8.9721,-0.1942,3.2394,0.4717,-0.7767,-0.9498,0.0044,0.0044
"{'len_short': 20, 'len_mid': 60, 'len_long': 160, 'adx_len': 14, 'adx_threshold': 27}",5402,21963.0000,-0.0967,4.4928,-21.6142,8.0607,104492.7834,129464.9061,694.8626,23.9758,0.4837,13.0710,0.2258,inf,0.0525,0.2698,0.0772,-11.2381,41.4235,15.2865,-8.5003,0.1458,3.0998,0.8809,-1.0151,-1.1334,0.0059,0.0059
"{'len_short': 15, 'len_mid': 50, 'len_long': 160, 'adx_len': 15, 'adx_threshold': 29}",5402,20284.0000,-0.0967,4.0418,-19.7491,6.7692,104041.7837,125804.2087,637.6733,23.9758,0.4753,12.0091,0.2191,inf,0.0628,0.5125,0.0642,-10.8623,40.4029,13.4037,-7.9694,-0.0329,5.8305,0.6400,-1.4128,-2.8787,0.0044,0.0044
"{'len_short': 10, 'len_mid': 40, 'len_long': 160, 'adx_len': 13, 'adx_threshold': 27}",5402,27833.0000,-0.0967,4.1224,-22.2674,8.3325,104122.3858,128622.9269,855.1661,23.9758,0.3907,12.6043,0.1467,inf,0.0696,0.0660,0.0771,-11.5365,40.0672,15.4983,-8.9788,-0.1968,3.2412,0.4677,-0.7466,-0.9562,0.0044,0.0044
"{'len_short': 10, 'len_mid': 30, 'len_long': 160, 'adx_len': 15, 'adx_threshold': 29}",5402,25983.0000,-0.0967,3.9712,-20.1551,6.7289,103971.2352,125093.5668,793.5642,23.9758,0.3972,11.3748,0.1644,inf,0.0665,0.6486,0.0624,-10.9792,38.8488,13.8999,-8.2279,-0.2083,3.2020,0.4162,-0.6783,-1.2879,0.0149,0.0149
"{'len_short': 5, 'len_mid': 40, 'len_long': 160, 'adx_len': 12, 'adx_threshold': 25}",5402,31928.0000,-0.0968,4.5083,-24.1047,9.6318,104508.2699,131411.7216,979.5585,23.9758,0.3987,13.7338,0.1360,inf,0.0693,-0.1427,0.0890,-11.9467,40.1237,17.2338,-9.5431,-0.1648,2.4218,0.5321,-0.5514,-0.9047,0.0028,0.0028
"{'len_short': 5, 'len_mid': 40, 'len_long': 160, 'adx_len': 14, 'adx_threshold': 29}",5402,23803.0000,-0.0969,3.6446,-20.5463,7.0768,103644.5568,125842.2133,734.0288,23.9758,0.3513,11.5437,0.1395,inf,0.0716,0.2033,0.0661,-11.0313,39.8029,13.7112,-8.3371,-0.2295,4.8238,0.3891,-0.7529,-1.5045,0.0044,0.0044
"{'len_short': 10, 'len_mid': 30, 'len_long': 160, 'adx_len': 16, 'adx_threshold': 25}",5402,31066.0000,-0.0969,4.4348,-22.2244,8.1314,104434.7945,128377.4779,945.9354,23.9758,0.4053,12.5834,0.1519,inf,0.0650,0.5787,0.0746,-11.5211,39.3794,16.0725,-8.9518,-0.1584,3.5463,0.5048,-4.1005,-2.6844,0.0149,0.0149
"{'len_short': 10, 'len_mid': 50, 'len_long': 160, 'adx_len': 12, 'adx_threshold': 27}",5402,26564.0000,-0.0969,4.4543,-22.9417,8.9558,104454.3038,130492.3947,828.6337,23.9758,0.4248,13.8590,0.1740,inf,0.0574,0.0273,0.0836,-11.6184,40.8827,16.2555,-9.1455,-0.0862,4.3317,0.6337,-0.6262,-0.9535,0.0044,0.0044
"{'len_short': 5, 'len_mid': 30, 'len_long': 160, 'adx_len': 16, 'adx_threshold': 25}",5402,30815.0000,-0.0970,4.3972,-22.1269,8.0648,104397.2380,128194.9266,938.7098,23.9758,0.4102,12.5258,0.1562,inf,0.0649,0.5840,0.0739,-11.4678,39.3948,15.8684,-8.9110,-0.1679,3.5345,0.4847,-4.0828,-2.7170,0.0149,0.0149
"{'len_short': 15, 'len_mid': 60, 'len_long': 160, 'adx_len': 13, 'adx_threshold': 27}",5402,23268.0000,-0.0971,4.8299,-22.2734,8.5879,104829.9172,130726.4398,736.0347,23.9758,0.5146,13.4711,0.2385,inf,0.0514,0.3719,0.0815,-11.4703,41.5634,15.9555,-8.6786,0.1752,3.0613,0.9240,-0.8449,-0.9724,0.0059,0.0059
"{'len_short': 10, 'len_mid': 50, 'len_long': 160, 'adx_len': 14, 'adx_threshold': 27}",5402,23866.0000,-0.0971,4.2852,-21.6837,8.0117,104285.2249,128652.9251,745.5813,23.9758,0.4450,13.1033,0.1949,inf,0.0558,0.2295,0.0756,-11.2904,40.7174,15.1767,-8.7199,-0.1133,4.2901,0.5912,-1.5934,-1.6563,0.0044,0.0044
"{'len_short': 5, 'len_mid': 30, 'len_long': 160, 'adx_len': 15, 'adx_threshold': 29}",5402,25795.0000,-0.0973,3.7973,-20.0851,6.6737,103797.2823,124767.2738,787.5263,23.9758,0.3722,11.3013,0.1514,inf,0.0654,0.5609,0.0618,-10.9392,38.8352,13.6382,-8.2082,-0.2389,3.1612,0.3662,-0.6825,-1.4820,0.0149,0.0149
"{'len_short': 5, 'len_mid': 60, 'len_long': 160, 'adx_len': 12, 'adx_threshold': 27}",5402,25000.0000,-0.0973,4.8282,-23.1640,9.2651,104828.1623,131848.5910,788.5517,23.9758,0.4851,14.0733,0.2122,inf,0.0521,0.1161,0.0875,-11.6952,41.8873,16.7168,-9.0317,0.1519,3.1437,0.9121,-0.6293,-1.0264,0.0059,0.0059
"{'len_short': 10, 'len_mid': 50, 'len_long': 160, 'adx_len': 15, 'adx_threshold': 29}",5402,20285.0000,-0.0974,4.0764,-19.7368,6.7678,104076.3656,125842.1241,637.9940,23.9758,0.4748,12.0098,0.2169,inf,0.0624,0.5533,0.0642,-10.8753,40.4183,13.3704,-7.9763,-0.0424,5.8448,0.6269,-1.4152,-3.1349,0.0044,0.0044
"{'len_short': 5, 'len_mid': 50, 'len_long': 160, 'adx_len': 13, 'adx_threshold': 27}",5402,25240.0000,-0.0975,4.4394,-22.2764,8.5057,104439.4118,129675.7070,788.5579,23.9758,0.4505,13.4466,0.1929,inf,0.0559,0.1661,0.0796,-11.5205,40.6257,15.6788,-8.9066,-0.1139,4.1413,0.5949,-1.2056,-1.2160,0.0044,0.0044
"{'len_short': 15, 'len_mid': 60, 'len_long': 160, 'adx_len': 14, 'adx_threshold': 27}",5402,22038.0000,-0.0975,4.4910,-21.6724,8.0874,104491.0142,129553.4478,696.6290,23.9758,0.4780,13.1006,0.2226,inf,0.0519,0.2544,0.0774,-11.2627,41.4334,15.3061,-8.5126,0.1333,3.0471,0.8664,-1.0377,-1.0948,0.0059,0.0059
"{'len_short': 20, 'len_mid': 60, 'len_long': 160, 'adx_len': 15, 'adx_threshold': 29}",5402,18680.0000,-0.0975,4.3869,-19.6691,6.8487,104386.9322,126760.1108,596.1232,23.9758,0.5420,12.0287,0.2667,inf,0.0549,0.7000,0.0661,-10.7580,41.1602,13.5229,-7.7068,0.1920,7.1064,0.8850,-1.8843,-1.5389,0.0052,0.0052
"{'len_short': 15, 'len_mid': 50, 'len_long': 160, 'adx_len': 14, 'adx_threshold': 29}",5402,21474.0000,-0.0977,3.8809,-20.4295,7.1710,103880.9028,126548.6701,673.2675,23.9758,0.4157,12.3360,0.1872,inf,0.0598,0.2615,0.0678,-10.9891,40.4900,13.8262,-8.2776,-0.1090,5.5578,0.5681,-0.9040,-1.3912,0.0044,0.0044
"{'len_short': 15, 'len_mid': 60, 'len_long': 160, 'adx_len': 15, 'adx_threshold': 29}",5402,18709.0000,-0.0977,4.3734,-19.6896,6.8539,104373.4140,126781.1937,596.9086,23.9758,0.5382,12.0351,0.2642,inf,0.0547,0.6768,0.0661,-10.7697,41.1459,13.5194,-7.7138,0.1847,7.1478,0.8770,-1.8895,-1.5320,0.0052,0.0052
"{'len_short': 10, 'len_mid': 30, 'len_long': 160, 'adx_len': 15, 'adx_threshold': 25}",5402,32259.0000,-0.0977,4.4418,-22.6476,8.4612,104441.7615,128906.2518,980.2483,23.9758,0.3807,12.8062,0.1388,inf,0.0630,0.4769,0.0773,-11.5906,39.3972,16.2635,-9.0873,-0.1635,3.5806,0.4945,-4.0251,-1.4704,0.0149,0.0149
"{'len_short': 10, 'len_mid': 60, 'len_long': 160, 'adx_len': 12, 'adx_threshold': 27}",5402,24775.0000,-0.0978,4.8231,-23.0289,9.1649,104823.1380,131654.1412,781.6454,23.9758,0.4855,13.9875,0.2150,inf,0.0516,0.1471,0.0866,-11.6469,41.8499,16.6278,-9.0074,0.1696,3.2905,0.9285,-0.5794,-1.0125,0.0059,0.0059
"{'len_short': 5, 'len_mid': 50, 'len_long': 160, 'adx_len': 12, 'adx_threshold': 27}",5402,26728.0000,-0.0978,4.4023,-23.0241,9.0172,104402.2650,130541.2375,833.4553,23.9758,0.4159,13.9076,0.1674,inf,0.0570,-0.0618,0.0842,-11.6449,40.8948,16.2802,-9.1711,-0.1097,4.3200,0.6084,-0.8503,-0.9644,0.0044,0.0044
"{'len_short': 10, 'len_mid': 60, 'len_long': 160, 'adx_len': 15, 'adx_threshold': 29}",5402,18718.0000,-0.0978,4.3714,-19.6862,6.8565,104371.4426,126744.6939,597.2662,23.9758,0.5341,12.0300,0.2615,inf,0.0543,0.6784,0.0661,-10.7654,41.1744,13.5007,-7.7166,0.1824,7.1465,0.8739,-1.8899,-1.5105,0.0052,0.0052
"{'len_short': 20, 'len_mid': 50, 'len_long': 160, 'adx_len': 14, 'adx_threshold': 29}",5402,21447.0000,-0.0979,3.8374,-20.4152,7.1581,103837.3605,126486.9623,672.4201,23.9758,0.4091,12.3183,0.1832,inf,0.0594,0.2333,0.0677,-10.9851,40.4730,13.8022,-8.2778,-0.1159,5.5722,0.5606,-0.9018,-1.3947,0.0044,0.0044
"{'len_short': 5, 'len_mid': 50, 'len_long': 160, 'adx_len': 14, 'adx_threshold': 27}",5402,23888.0000,-0.0979,4.2094,-21.6837,8.0160,104209.3914,128580.8555,745.6415,23.9758,0.4325,13.0985,0.1873,inf,0.0553,0.1518,0.0755,-11.2970,40.7048,15.1226,-8.7130,-0.1281,4.3333,0.5729,-1.7861,-1.6783,0.0044,0.0044
"{'len_short': 15, 'len_mid': 40, 'len_long': 160, 'adx_len': 12, 'adx_threshold': 27}",5402,29096.0000,-0.0980,4.1630,-22.8766,8.7333,104162.9897,129536.7385,893.1666,23.9758,0.3645,12.9727,0.1277,inf,0.0691,-0.0618,0.0807,-11.6762,40.2030,15.9864,-9.1824,-0.1964,2.3414,0.4786,-1.1756,-0.9811,0.0028,0.0028
"{'len_short': 5, 'len_mid': 50, 'len_long': 160, 'adx_len': 15, 'adx_threshold': 29}",5402,20264.0000,-0.0980,4.0365,-19.7248,6.7604,104036.4869,125774.4381,637.2048,23.9758,0.4691,11.9983,0.2135,inf,0.0620,0.5172,0.0641,-10.8730,40.3805,13.3084,-7.9640,-0.0533,5.9825,0.6127,-1.4196,-3.1429,0.0044,0.0044
"{'len_short': 15, 'len_mid': 30, 'len_long': 160, 'adx_len': 12, 'adx_threshold': 27}",5402,33345.0000,-0.0980,4.4255,-23.0341,8.7561,104425.4891,129465.6157,1012.8169,23.9758,0.3665,13.0874,0.1219,inf,0.0624,0.4019,0.0799,-11.7740,39.5833,16.4674,-9.2364,-0.1623,3.4364,0.5069,-4.0209,-1.0565,0.0149,0.0149
"{'len_short': 5, 'len_mid': 40, 'len_long': 160, 'adx_len': 14, 'adx_threshold': 27}",5402,26490.0000,-0.0981,3.9822,-21.7591,7.9187,103982.1963,127764.0532,814.2728,23.9758,0.3699,12.2859,0.1394,inf,0.0685,0.1026,0.0737,-11.3977,39.9284,14.9763,-8.8116,-0.2204,3.2981,0.4312,-0.8110,-1.1335,0.0044,0.0044
"{'len_short': 10, 'len_mid': 60, 'len_long': 160, 'adx_len': 14, 'adx_threshold': 27}",5402,22104.0000,-0.0982,4.4747,-21.6955,8.1126,104474.6722,129514.1886,698.8454,23.9758,0.4685,13.1148,0.2164,inf,0.0517,0.2339,0.0775,-11.2986,41.4438,15.2773,-8.5285,0.1288,3.4429,0.8600,-1.0388,-1.1139,0.0059,0.0059
"{'len_short': 5, 'len_mid': 60, 'len_long': 160, 'adx_len': 15, 'adx_threshold': 29}",5402,18729.0000,-0.0982,4.4032,-19.6857,6.8646,104403.2302,126804.3368,597.8036,23.9758,0.5412,12.0381,0.2653,inf,0.0540,0.6987,0.0661,-10.7581,41.1246,13.4998,-7.7338,0.1653,7.1249,0.8568,-1.8885,-1.5079,0.0052,0.0052
"{'len_short': 5, 'len_mid': 50, 'len_long': 160, 'adx_len': 14, 'adx_threshold': 29}",5402,21509.0000,-0.0983,3.8627,-20.4357,7.1847,103862.6944,126532.1427,674.2960,23.9758,0.4093,12.3464,0.1820,inf,0.0592,0.2433,0.0679,-11.0027,40.5280,13.7657,-8.2784,-0.1255,5.6711,0.5456,-0.9015,-1.4005,0.0044,0.0044
"{'len_short': 20, 'len_mid': 30, 'len_long': 160, 'adx_len': 12, 'adx_threshold': 27}",5402,33282.0000,-0.0984,4.4382,-22.9816,8.7339,104438.1544,129422.3141,1010.9181,23.9758,0.3723,13.0678,0.1250,inf,0.0625,0.4190,0.0797,-11.7685,39.5699,16.4391,-9.2209,-0.1719,3.3055,0.4961,-4.0249,-1.0690,0.0149,0.0149
"{'len_short': 10, 'len_mid': 30, 'len_long': 160, 'adx_len': 12, 'adx_threshold': 25}",5402,36221.0000,-0.0984,4.6942,-24.1233,9.5624,104694.2329,131016.3598,1099.2151,23.9758,0.3704,13.7170,0.1195,inf,0.0626,0.2846,0.0871,-12.0095,39.4487,17.4691,-9.5336,-0.1522,2.9657,0.5250,-4.0095,-0.7382,0.0149,0.0149
"{'len_short': 5, 'len_mid': 30, 'len_long': 160, 'adx_len': 14, 'adx_threshold': 29}",5402,27279.0000,-0.0984,3.4835,-20.7254,7.0721,103483.4961,125341.6649,829.9846,23.9758,0.2868,11.5849,0.0998,inf,0.0620,0.1806,0.0650,-11.1317,38.9418,13.9880,-8.4330,-0.2753,3.2424,0.3194,-0.5811,-1.3544,0.0149,0.0149
"{'len_short': 15, 'len_mid': 30, 'len_long': 160, 'adx_len': 13, 'adx_threshold': 27}",5402,31976.0000,-0.0984,4.5036,-22.4878,8.3717,104503.6360,128878.4021,971.9987,23.9758,0.3971,12.7462,0.1463,inf,0.0630,0.5254,0.0767,-11.6008,39.4731,16.0261,-9.0288,-0.1698,3.6239,0.4892,-4.0942,-0.9843,0.0149,0.0149
"{'len_short': 10, 'len_mid': 60, 'len_long': 160, 'adx_len': 13, 'adx_threshold': 27}",5402,23370.0000,-0.0985,4.7893,-22.3406,8.6273,104789.2932,130741.6412,739.2938,23.9758,0.4975,13.4964,0.2273,inf,0.0509,0.3241,0.0817,-11.5334,41.5531,15.9645,-8.7087,0.1657,3.2048,0.9137,-0.8530,-0.9908,0.0059,0.0059
"{'len_short': 10, 'len_mid': 30, 'len_long': 160, 'adx_len': 14, 'adx_threshold': 29}",5402,27441.0000,-0.0985,3.6729,-20.7833,7.1208,103672.8969,125701.4455,835.2728,23.9758,0.3111,11.6506,0.1131,inf,0.0628,0.2932,0.0656,-11.1686,38.8863,14.2486,-8.4533,-0.2488,3.2603,0.3635,-0.5777,-1.3814,0.0149,0.0149
"{'len_short': 5, 'len_mid': 60, 'len_long': 160, 'adx_len': 13, 'adx_threshold': 27}",5402,23509.0000,-0.0985,4.8764,-22.4309,8.6989,104876.4478,131007.2560,743.8353,23.9758,0.5160,13.5909,0.2349,inf,0.0514,0.3593,0.0824,-11.5723,41.5914,16.0434,-8.7241,0.1688,3.1147,0.9194,-0.9069,-1.0052,0.0059,0.0059
"{'len_short': 20, 'len_mid': 30, 'len_long': 160, 'adx_len': 13, 'adx_threshold': 27}",5402,31949.0000,-0.0987,4.5586,-22.4553,8.3609,104558.5907,128920.8816,971.5126,23.9758,0.4077,12.7422,0.1524,inf,0.0634,0.5775,0.0767,-11.5958,39.4482,16.0547,-9.0293,-0.1736,3.5219,0.4875,-4.1033,-0.9923,0.0149,0.0149
"{'len_short': 10, 'len_mid': 50, 'len_long': 160, 'adx_len': 14, 'adx_threshold': 29}",5402,21506.0000,-0.0988,3.8701,-20.4415,7.1784,103870.0518,126555.6791,674.3149,23.9758,0.4050,12.3391,0.1788,inf,0.0591,0.2595,0.0678,-11.0127,40.4689,13.7941,-8.2885,-0.1253,5.5243,0.5479,-0.9058,-1.4054,0.0044,0.0044
"{'len_short': 10, 'len_mid': 40, 'len_long': 160, 'adx_len': 12, 'adx_threshold': 27}",5402,29197.0000,-0.0988,4.0695,-22.9178,8.7555,104069.4527,129456.9179,895.5194,23.9758,0.3398,12.9856,0.1123,inf,0.0687,-0.1436,0.0808,-11.7091,40.2201,15.9772,-9.2019,-0.2053,2.3495,0.4685,-1.1527,-1.0955,0.0028,0.0028
"{'len_short': 15, 'len_mid': 60, 'len_long': 160, 'adx_len': 14, 'adx_threshold': 29}",5402,19854.0000,-0.0988,4.1694,-20.4008,7.2933,104169.3974,127496.4196,630.9001,23.9758,0.4751,12.3909,0.2294,inf,0.0520,0.3347,0.0700,-10.9742,41.1916,13.9624,-8.0399,0.1117,2.8928,0.8058,-1.0223,-1.3035,0.0052,0.0052
"{'len_short': 5, 'len_mid': 30, 'len_long': 160, 'adx_len': 15, 'adx_threshold': 25}",5402,32014.0000,-0.0989,4.4252,-22.5492,8.3944,104425.2143,128750.3462,973.2588,23.9758,0.3866,12.7516,0.1418,inf,0.0630,0.5041,0.0766,-11.5590,39.4351,16.0798,-9.0410,-0.1664,3.5734,0.4840,-4.0256,-1.4707,0.0149,0.0149
"{'len_short': 20, 'len_mid': 60, 'len_long': 160, 'adx_len': 14, 'adx_threshold': 29}",5402,19802.0000,-0.0989,4.1512,-20.3715,7.2769,104151.2345,127423.0157,629.6080,23.9758,0.4727,12.3687,0.2284,inf,0.0520,0.3251,0.0698,-10.9605,41.1617,13.9453,-8.0359,0.1123,2.9537,0.8067,-1.0322,-1.3204,0.0052,0.0052
"{'len_short': 5, 'len_mid': 60, 'len_long': 160, 'adx_len': 14, 'adx_threshold': 29}",5402,19940.0000,-0.0991,4.1675,-20.4397,7.3267,104167.5442,127510.6262,633.6354,23.9758,0.4712,12.4102,0.2260,inf,0.0515,0.3227,0.0702,-10.9966,41.2902,13.9616,-8.0694,0.0960,2.8831,0.7903,-1.0128,-1.2867,0.0052,0.0052
"{'len_short': 5, 'len_mid': 40, 'len_long': 160, 'adx_len': 13, 'adx_threshold': 27}",5402,27868.0000,-0.0991,4.0538,-22.3044,8.3396,104053.8230,128582.9282,856.0285,23.9758,0.3628,12.5849,0.1311,inf,0.0686,0.0181,0.0771,-11.5373,39.9711,15.3861,-8.9763,-0.2215,3.4139,0.4334,-0.6354,-0.9151,0.0044,0.0044
"{'len_short': 5, 'len_mid': 60, 'len_long': 160, 'adx_len': 14, 'adx_threshold': 27}",5402,22174.0000,-0.0991,4.4551,-21.7425,8.1482,104455.1144,129567.2954,701.0000,23.9758,0.4676,13.1466,0.2137,inf,0.0511,0.2004,0.0777,-11.3064,41.4435,15.2932,-8.5556,0.1092,3.3536,0.8407,-1.0666,-1.1001,0.0059,0.0059
"{'len_short': 20, 'len_mid': 30, 'len_long': 160, 'adx_len': 14, 'adx_threshold': 27}",5402,30571.0000,-0.0991,4.3954,-21.9850,7.9755,104395.4342,128068.7707,929.3777,23.9758,0.3924,12.4615,0.1437,inf,0.0633,0.5458,0.0733,-11.4514,39.3754,15.7327,-8.8728,-0.1709,3.6247,0.4907,-4.0841,-1.4511,0.0149,0.0149
